Date,Store,Dept,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
2016-02-13,20,11,54598.67,24.34,4.07,277.86,4.02,0
2016-02-14,1,14,71106.43,38.48,4.23,260.25,9.35,0
2016-02-15,8,6,53285.2,26.44,3.21,227.96,5.05,0
2016-02-16,46,12,40884.02,36.89,3.8,240.68,9.46,0
2016-02-17,16,13,29814.8,22.64,3.5,295.43,9.9,0
2016-02-18,14,17,51697.26,33.74,2.5,280.38,3.43,0
2016-02-19,12,16,45027.99,4.97,2.14,212.41,9.26,0
2016-02-20,23,3,62124.71,4.94,4.05,254.54,11.07,0
2016-02-21,15,2,73665.47,4.81,2.36,293.1,4.95,1
2016-02-22,28,11,34554.42,19.55,2.17,203.43,4.04,0
2016-02-23,34,9,36712.29,13.21,3.33,204.25,8.1,0
2016-02-24,2,3,49637.61,28.77,4.21,271.67,7.66,0
2016-02-25,32,18,38001.02,36.1,4.31,257.55,10.97,0
2016-02-26,23,15,46669.61,24.77,4.62,204.6,7.06,0
2016-02-27,22,14,41957.4,8.53,2.6,299.6,6.72,0
2016-02-28,25,2,34883.33,37.24,4.96,258.01,9.43,0
2016-02-29,22,17,62388.28,21.11,4.29,249.19,3.7,0
2016-03-01,22,8,51129.23,28.8,2.47,244.77,3.51,0
2016-03-02,49,10,77455.53,35.62,4.52,270.07,7.54,0
2016-03-03,42,18,55385.1,39.59,3.5,245.84,3.8,0
2016-03-04,6,19,69327.99,20.24,2.2,265.91,11.45,0
2016-03-05,15,8,39068.05,32.32,2.4,248.83,8.89,0
2016-03-06,43,8,38881.89,22.67,3.3,261.07,9.78,0
2016-03-07,37,3,83313.06,19.46,3.59,280.52,5.06,0
2016-03-08,33,3,40866.26,21.51,4.84,281.72,7.45,1
2016-03-09,8,12,35762.76,19.37,2.65,284.9,4.2,1
2016-03-10,44,17,32431.31,16.84,3.42,220.3,4.83,1
2016-03-11,44,4,78736.26,28.95,2.68,206.11,8.11,0
2016-03-12,5,17,45879.54,9.99,3.68,283.61,5.52,0
2016-03-13,39,14,56050.88,24.66,4.73,204.23,11.25,0
2016-03-14,4,19,52270.96,28.52,3.7,221.35,11.96,1
2016-03-15,6,9,39148.86,35.68,3.53,252.62,3.04,1
2016-03-16,45,12,45555.46,13.28,4.25,285.54,9.83,0
2016-03-17,32,5,62685.26,34.42,2.44,289.68,4.04,0
2016-03-18,30,11,31612.13,37.81,4.72,262.81,8.17,1
2016-03-19,47,3,60112.52,25.95,3.73,296.68,5.06,1
2016-03-20,35,15,71510.56,30.86,4.06,272.99,11.68,0
2016-03-21,40,14,54385.63,16.23,4.46,252.77,10.88,0
2016-03-22,16,11,70001.0,38.09,3.91,213.44,8.36,0
2016-03-23,13,8,29428.8,26.83,3.92,242.88,4.58,0
2016-03-24,42,4,22549.36,12.41,4.19,282.23,10.04,0
2016-03-25,30,12,53639.67,16.17,2.16,228.36,7.68,0
2016-03-26,19,8,41204.82,24.71,3.15,257.83,8.5,0
2016-03-27,17,6,63181.47,9.37,4.89,298.34,9.46,0
2016-03-28,19,15,45343.34,30.16,2.77,217.44,6.75,0
2016-03-29,28,12,52207.89,8.99,3.63,210.15,3.07,0
2016-03-30,26,16,51214.76,23.67,2.53,279.56,6.28,0
2016-03-31,37,16,51693.26,27.88,2.97,202.49,6.72,0
2016-04-01,26,4,41860.32,34.39,4.15,264.33,6.3,0
2016-04-02,23,11,29530.28,29.36,3.93,233.57,10.48,0
2016-04-03,9,13,46712.13,31.95,3.24,272.38,5.99,0
2016-04-04,12,9,71750.63,36.52,4.81,212.03,6.75,0
2016-04-05,1,4,40867.58,23.91,4.33,233.0,3.55,0
2016-04-06,1,12,40784.8,33.85,2.8,201.7,9.45,0
2016-04-07,47,9,52364.71,9.27,3.4,223.51,4.94,0
2016-04-08,34,13,32343.46,32.59,4.63,248.33,5.12,0
2016-04-09,32,16,65052.32,8.87,2.07,217.76,8.28,0
2016-04-10,48,6,33773.97,37.39,3.74,259.97,11.85,0
2016-04-11,25,10,45660.54,13.2,2.7,211.81,6.69,0
2016-04-12,40,13,88083.63,6.87,2.19,274.52,5.94,0
2016-04-13,45,7,32861.54,5.93,4.74,292.17,3.33,0
2016-04-14,1,19,72085.56,7.49,4.45,238.59,10.09,0
2016-04-15,16,19,51818.72,17.9,2.56,252.82,5.35,0
2016-04-16,39,17,53934.77,20.89,4.51,248.85,9.92,0
2016-04-17,5,13,37859.58,36.55,2.44,278.54,5.54,0
2016-04-18,22,13,61981.26,15.24,3.43,299.42,3.27,1
2016-04-19,29,2,44511.13,8.7,4.18,273.57,7.48,0
2016-04-20,3,10,32783.22,29.75,3.6,221.45,11.15,0
2016-04-21,12,13,71834.91,5.39,4.55,269.61,4.9,0
2016-04-22,26,9,44212.27,35.69,3.85,261.58,4.39,0
2016-04-23,16,1,22109.25,16.38,3.3,221.01,4.66,0
2016-04-24,37,14,45969.4,24.55,4.78,224.1,9.21,0
2016-04-25,22,16,62121.04,7.45,2.11,265.28,6.31,0
2016-04-26,29,15,59725.43,5.82,3.47,280.78,5.3,0
2016-04-27,14,1,40386.81,31.95,3.98,276.24,6.04,0
2016-04-28,28,17,35337.78,17.19,4.51,260.64,5.78,0
2016-04-29,5,13,29507.34,39.47,3.62,293.75,7.89,0
2016-04-30,47,15,49658.55,20.97,4.66,273.1,4.2,0
2016-05-01,49,16,52264.94,33.83,3.28,254.19,7.58,1
2016-05-02,30,16,60634.41,39.2,2.95,281.62,5.81,0
2016-05-03,46,2,47764.49,11.25,4.92,229.05,11.39,0
2016-05-04,5,17,47319.98,32.04,4.0,226.35,6.8,0
2016-05-05,12,11,45822.6,0.88,3.28,297.15,3.9,0
2016-05-06,16,8,52290.53,27.19,4.63,294.98,11.4,0
2016-05-07,26,3,47995.03,29.81,4.05,288.05,11.44,0
2016-05-08,26,12,64086.31,19.09,3.91,221.44,4.58,0
2016-05-09,48,16,54662.67,6.48,4.19,258.77,10.35,0
2016-05-10,21,14,51620.03,24.67,4.21,253.51,10.76,0
2016-05-11,39,16,49374.01,35.9,3.48,220.31,6.2,0
2016-05-12,36,17,35872.63,37.25,3.26,244.78,4.44,0
2016-05-13,33,11,49990.21,29.84,4.73,246.51,10.19,0
2016-05-14,30,17,40302.08,10.55,3.49,224.06,3.25,0
2016-05-15,37,19,55198.27,34.81,2.65,295.49,8.57,0
2016-05-16,23,1,46867.11,35.55,3.56,249.27,6.08,0
2016-05-17,10,12,74964.72,14.69,2.1,252.49,8.36,0
2016-05-18,5,15,31070.74,7.32,4.17,259.86,10.1,0
2016-05-19,36,18,3492.23,34.99,2.38,288.7,10.46,0
2016-05-20,34,14,54014.95,35.4,2.34,253.33,11.99,0
2016-05-21,31,1,40351.3,4.04,4.84,254.1,8.76,0
2016-05-22,10,13,52415.91,38.68,4.32,224.02,5.01,0
2016-05-23,19,15,31465.43,21.32,3.24,260.28,5.48,1
2016-05-24,32,7,78634.4,39.75,2.72,238.11,6.93,0
2016-05-25,1,15,44202.33,17.8,4.53,264.68,10.64,0
2016-05-26,5,10,39380.82,21.33,4.91,230.07,6.3,0
2016-05-27,45,14,78357.38,10.64,3.53,271.57,9.19,1
2016-05-28,4,6,62605.15,35.96,3.74,261.89,3.41,0
2016-05-29,16,14,70842.66,17.75,2.73,247.45,6.87,1
2016-05-30,24,12,47417.35,32.58,3.77,209.67,4.5,0
2016-05-31,16,11,50703.65,3.19,3.2,262.7,11.45,0
2016-06-01,2,19,41049.11,31.53,4.54,285.93,10.12,0
2016-06-02,49,2,39297.91,19.61,3.13,217.11,4.25,0
2016-06-03,28,1,55973.58,0.22,3.95,208.47,6.62,0
2016-06-04,32,8,44473.21,9.05,2.61,203.96,3.73,0
2016-06-05,27,14,83312.29,7.75,2.27,203.18,9.72,0
2016-06-06,20,9,62637.88,30.07,2.12,284.21,4.72,0
2016-06-07,24,2,78248.92,19.09,3.25,272.76,10.24,0
2016-06-08,12,5,16569.8,6.39,2.49,220.23,3.67,0
2016-06-09,35,8,78431.32,10.27,4.98,291.71,8.16,0
2016-06-10,33,16,14225.8,20.16,4.4,213.53,8.47,0
2016-06-11,33,16,31086.33,0.79,4.08,237.42,6.01,0
2016-06-12,43,13,23710.29,16.97,4.41,245.21,4.48,0
2016-06-13,37,15,53645.74,27.12,2.79,207.59,5.91,0
2016-06-14,12,1,49727.04,20.71,4.64,234.75,7.46,0
2016-06-15,3,3,61923.79,23.92,4.99,210.19,11.72,1
2016-06-16,1,6,48673.04,13.06,2.87,278.98,7.02,1
2016-06-17,33,14,68376.5,7.32,4.95,204.68,4.7,1
2016-06-18,40,4,36009.6,32.39,2.96,201.71,3.23,0
2016-06-19,10,18,68722.44,36.23,2.04,273.25,3.07,0
2016-06-20,43,15,49538.89,20.43,3.1,278.08,6.75,0
2016-06-21,44,9,85337.9,12.2,4.99,249.56,5.67,0
2016-06-22,29,18,63078.61,20.45,3.91,231.79,4.04,0
2016-06-23,13,3,45445.07,35.16,4.09,223.65,4.55,0
2016-06-24,12,10,49488.91,27.66,2.72,211.7,6.15,0
2016-06-25,31,17,34863.26,34.34,2.44,248.42,9.18,0
2016-06-26,46,7,55390.4,13.14,4.66,249.11,8.49,0
2016-06-27,2,15,45437.06,28.48,3.24,245.6,3.72,1
2016-06-28,35,1,60862.52,26.12,2.01,277.83,4.29,0
2016-06-29,23,11,29930.01,22.86,2.88,209.98,11.18,0
2016-06-30,17,17,45054.91,21.13,2.59,267.0,3.64,0
2016-07-01,26,5,32607.18,22.04,3.81,240.16,4.79,0
2016-07-02,8,7,33539.88,33.99,4.27,224.09,5.86,0
2016-07-03,29,19,59090.75,36.64,3.49,268.16,5.07,0
2016-07-04,26,15,66867.6,4.51,2.56,219.77,5.62,0
2016-07-05,10,3,15011.82,22.75,2.17,223.09,9.55,1
2016-07-06,26,15,77928.12,36.74,2.94,299.85,3.86,0
2016-07-07,34,5,71061.31,5.39,4.42,288.87,6.17,0
2016-07-08,41,12,29799.86,16.51,3.26,269.71,8.51,0
2016-07-09,7,5,62402.65,3.56,2.76,231.58,3.44,1
2016-07-10,4,3,43097.21,4.54,2.06,253.67,3.4,0
2016-07-11,45,9,48528.49,36.16,3.49,212.66,7.49,0
2016-07-12,11,9,59030.82,17.85,4.05,233.4,11.1,0
2016-07-13,29,7,57199.94,27.55,2.57,206.8,7.0,0
2016-07-14,36,2,41405.06,5.56,3.61,261.03,6.66,0
2016-07-15,25,16,41341.52,0.88,3.26,285.75,3.09,0
2016-07-16,21,9,42226.6,35.62,4.11,280.96,9.59,0
2016-07-17,36,13,67142.41,22.98,4.58,285.61,4.48,0
2016-07-18,10,19,22072.76,0.8,2.92,217.46,9.29,0
2016-07-19,37,17,47571.29,39.69,4.71,265.01,6.14,0
2016-07-20,9,6,73588.2,19.69,4.12,295.67,3.4,0
2016-07-21,24,4,60555.55,19.04,2.11,278.33,5.95,0
2016-07-22,35,1,65764.46,24.84,4.37,200.34,8.94,1
2016-07-23,49,18,47779.12,0.32,3.48,288.23,9.92,0
2016-07-24,35,19,32546.55,22.77,4.84,270.58,8.72,0
2016-07-25,48,9,50835.31,25.18,2.97,212.21,9.4,0
2016-07-26,36,13,39665.97,11.88,3.77,231.38,5.12,0
2016-07-27,18,8,83460.3,29.07,4.87,211.75,11.69,0
2016-07-28,49,13,47627.35,15.1,2.81,272.98,5.04,0
2016-07-29,39,15,59561.88,28.71,3.42,200.35,4.53,0
2016-07-30,32,11,75535.88,5.75,4.26,246.45,5.25,0
2016-07-31,24,12,33548.76,36.55,4.07,299.98,11.75,0
2016-08-01,23,14,15804.05,35.18,4.52,285.11,3.58,0
2016-08-02,32,4,57350.21,6.03,3.56,258.72,9.96,0
2016-08-03,37,1,60174.91,37.54,2.96,269.39,3.95,0
2016-08-04,12,4,43788.55,22.31,3.61,260.36,9.96,0
2016-08-05,49,19,32656.2,28.07,3.05,281.08,5.49,0
2016-08-06,13,9,54647.29,33.61,2.53,288.6,9.54,0
2016-08-07,23,10,49643.8,3.34,3.66,276.66,3.44,0
2016-08-08,25,4,54833.02,6.77,2.15,218.2,6.01,0
2016-08-09,35,9,33005.66,11.62,2.11,237.25,7.18,0
2016-08-10,41,13,54871.93,19.09,2.19,278.44,3.19,0
2016-08-11,30,12,62293.03,13.84,4.02,282.32,4.63,0
2016-08-12,17,11,27411.68,20.23,3.22,262.88,4.52,0
2016-08-13,49,12,71906.25,7.44,3.48,271.41,7.33,0
2016-08-14,20,18,53817.39,27.29,3.03,217.45,4.2,0
2016-08-15,48,12,62764.17,2.23,2.76,237.27,11.79,0
2016-08-16,25,16,30816.04,14.46,3.07,253.46,10.98,0
2016-08-17,22,5,60238.77,7.16,2.58,298.37,5.02,0
2016-08-18,13,12,25330.37,29.2,4.04,279.92,5.11,0
2016-08-19,19,11,35776.3,35.35,2.31,219.26,11.53,0
2016-08-20,49,9,53950.51,3.15,3.55,235.24,5.7,0
2016-08-21,36,18,45860.75,31.4,3.43,221.69,6.81,0
2016-08-22,12,3,50412.46,35.83,2.91,215.23,9.31,0
2016-08-23,41,17,78910.8,38.96,2.31,212.0,6.1,0
2016-08-24,19,14,50177.21,23.18,4.11,296.57,11.12,0
2016-08-25,12,1,60645.53,13.1,3.71,290.66,8.3,0
2016-08-26,9,17,48998.51,12.88,4.43,248.32,8.11,1
2016-08-27,7,8,48554.23,15.16,2.71,254.85,7.99,0
2016-08-28,28,5,35325.98,24.51,4.37,283.86,4.01,0
2016-08-29,14,5,55521.83,19.61,2.88,264.88,10.11,0
2016-08-30,31,9,88032.19,26.15,2.34,273.27,8.15,0
2016-08-31,19,3,51317.94,1.57,2.4,279.11,3.48,0
2016-09-01,47,19,45994.88,4.24,2.66,248.3,10.65,0
2016-09-02,16,9,67102.11,39.06,4.05,297.48,9.57,1
2016-09-03,5,18,65342.04,39.82,2.73,262.84,5.6,0
2016-09-04,35,16,56585.86,29.87,3.81,263.35,5.57,0
2016-09-05,12,1,45374.47,10.26,2.77,214.1,7.54,0
2016-09-06,25,2,67166.41,38.14,3.1,298.77,3.07,0
2016-09-07,21,14,51813.95,8.55,4.67,207.08,10.29,0
2016-09-08,36,14,63706.41,29.26,3.5,298.56,11.48,0
2016-09-09,23,1,37710.54,4.61,3.8,291.06,7.02,0
2016-09-10,16,16,41199.35,25.96,2.57,285.64,7.83,0
2016-09-11,39,15,51453.2,30.38,2.39,267.36,10.29,0
2016-09-12,45,15,31471.89,34.39,3.24,260.89,5.5,0
2016-09-13,42,12,44451.48,29.37,4.57,299.66,7.43,0
2016-09-14,39,16,30806.92,36.94,2.72,297.4,4.0,0
2016-09-15,14,14,26828.71,20.84,3.87,281.18,9.32,0
2016-09-16,31,15,86539.89,27.1,4.62,208.69,10.14,0
2016-09-17,5,15,40865.38,14.78,4.8,237.22,3.6,0
2016-09-18,35,19,42184.51,0.42,4.98,286.59,10.94,0
2016-09-19,23,8,51203.29,30.27,4.29,270.25,6.37,0
2016-09-20,29,2,34073.94,34.79,2.23,212.2,11.3,0
2016-09-21,43,2,42474.98,6.96,4.61,234.82,11.1,1
2016-09-22,11,10,77516.14,1.15,4.66,201.94,10.12,0
2016-09-23,18,3,55371.49,6.58,3.67,289.28,10.47,0
2016-09-24,47,17,64791.23,35.81,2.2,274.7,5.6,0
2016-09-25,12,8,73603.9,11.82,3.43,243.59,6.31,0
2016-09-26,9,4,53159.74,9.35,2.63,276.04,5.16,0
2016-09-27,10,14,46681.32,0.58,3.33,293.34,6.19,0
2016-09-28,44,10,28492.18,11.88,4.17,227.99,8.06,0
2016-09-29,17,1,44256.6,28.63,4.0,228.58,10.78,0
2016-09-30,38,4,47562.53,38.36,4.34,248.27,7.92,0
2016-10-01,7,1,37890.83,12.51,3.43,270.69,9.27,0
2016-10-02,46,17,73178.38,9.63,3.53,299.3,4.22,0
2016-10-03,13,17,66534.42,35.52,4.81,216.29,11.46,0
2016-10-04,40,7,64783.13,34.1,3.89,234.21,8.25,0
2016-10-05,42,15,48256.96,13.13,4.24,236.34,9.98,0
2016-10-06,9,13,34504.52,2.75,3.99,272.58,11.99,0
2016-10-07,27,2,69920.02,39.68,3.92,288.66,10.74,0
2016-10-08,2,19,55030.42,27.23,4.74,218.38,7.54,0
2016-10-09,5,13,61596.24,37.06,3.07,271.37,10.81,0
2016-10-10,29,11,59288.71,13.67,3.28,290.96,8.93,0
2016-10-11,37,15,54659.41,25.91,3.14,212.13,9.57,0
2016-10-12,38,10,79994.24,26.98,4.3,263.51,8.74,0
2016-10-13,19,9,40139.09,34.92,4.61,220.24,5.59,0
2016-10-14,8,9,45366.06,39.72,3.07,244.11,6.01,1
2016-10-15,48,1,74617.38,4.35,2.43,212.68,8.03,1
2016-10-16,45,17,51230.95,25.24,3.48,268.36,10.87,0
2016-10-17,1,12,48111.0,13.46,4.95,240.14,7.07,1
2016-10-18,22,10,46204.89,32.47,2.61,256.73,7.87,0
2016-10-19,17,5,60189.54,30.17,3.36,252.35,6.32,0
2016-10-20,7,18,46560.73,35.7,2.81,269.4,3.16,0
2016-10-21,25,15,44876.7,13.75,4.77,289.56,8.79,0
2016-10-22,45,6,59942.23,7.38,3.65,227.97,8.09,1
2016-10-23,4,7,51398.86,0.87,3.74,259.52,11.8,0
2016-10-24,36,17,34858.3,10.22,2.02,257.38,7.57,0
2016-10-25,6,6,50480.25,14.69,3.96,231.51,7.81,0
2016-10-26,31,8,70917.97,37.84,2.92,249.96,5.54,0
2016-10-27,19,12,61479.59,19.65,3.54,204.05,3.9,0
2016-10-28,44,14,72769.7,22.26,3.59,242.69,9.37,0
2016-10-29,39,12,39030.5,35.21,3.78,227.05,10.28,0
2016-10-30,27,10,66053.45,35.4,4.47,286.4,10.83,0
2016-10-31,10,15,40272.25,21.12,2.9,235.78,6.64,1
2016-11-01,26,7,31514.11,4.55,2.77,219.22,9.33,0
2016-11-02,19,9,37954.04,10.82,4.39,252.97,5.36,0
2016-11-03,39,10,51971.15,18.28,4.16,281.1,5.28,0
2016-11-04,3,10,65419.27,30.05,2.68,235.4,11.96,0
2016-11-05,45,16,54656.23,28.47,2.0,284.68,10.64,0
2016-11-06,13,7,47700.77,25.71,4.0,232.61,5.31,0
2016-11-07,28,5,34516.83,35.21,2.47,273.56,6.9,1
2016-11-08,20,3,60579.97,32.11,4.87,211.53,8.08,0
2016-11-09,28,18,64454.34,39.28,3.81,206.22,3.12,0
2016-11-10,8,11,54474.25,35.57,4.55,273.76,11.63,0
2016-11-11,41,15,34215.22,7.83,4.42,236.84,3.98,1
2016-11-12,39,5,62130.64,2.3,3.67,239.3,10.36,0
2016-11-13,1,12,68408.67,16.58,3.32,257.42,11.78,0
2016-11-14,3,4,72995.25,24.7,3.49,298.69,9.34,0
2016-11-15,13,15,43434.54,25.72,4.41,217.15,11.7,0
2016-11-16,28,9,56544.57,10.7,3.92,229.99,3.18,0
2016-11-17,49,7,41982.02,34.4,2.62,264.87,6.19,0
2016-11-18,25,10,36164.58,13.17,3.83,270.1,7.29,0
2016-11-19,33,13,73748.06,36.76,3.21,270.61,10.05,0
2016-11-20,38,8,58468.51,18.86,2.18,259.54,8.89,0
2016-11-21,6,12,69391.21,0.42,3.14,258.83,9.62,0
2016-11-22,44,19,31627.62,6.48,2.68,214.81,4.3,0
2016-11-23,45,1,54326.29,4.09,4.52,283.46,10.6,0
2016-11-24,32,16,57624.49,1.76,2.31,200.89,10.4,0
2016-11-25,45,17,37517.32,28.56,3.08,241.76,9.92,0
2016-11-26,47,18,72317.58,7.69,4.09,221.54,10.36,0
2016-11-27,21,11,46317.2,33.54,4.69,210.43,4.92,0
2016-11-28,16,18,56804.53,10.58,3.01,231.95,4.26,0
2016-11-29,21,7,41746.12,1.29,3.82,265.72,11.06,0
2016-11-30,11,18,32083.89,32.83,3.12,249.71,11.61,0
2016-12-01,37,8,63695.9,18.65,2.61,287.35,6.82,0
2016-12-02,36,6,55686.07,23.98,2.98,259.97,7.02,0
2016-12-03,35,7,53558.78,13.45,3.91,225.31,9.67,0
2016-12-04,19,10,45827.47,1.84,4.15,251.52,7.45,0
2016-12-05,20,11,55277.44,14.81,3.11,222.74,5.82,0
2016-12-06,18,13,68993.56,20.73,2.46,217.87,4.71,0
2016-12-07,47,9,39742.86,0.47,2.42,295.5,3.2,0
2016-12-08,41,7,58404.09,22.97,4.44,246.8,8.29,0
2016-12-09,49,9,53037.35,35.72,3.96,265.12,4.28,0
2016-12-10,14,13,47233.78,8.71,4.18,287.34,10.73,0
2016-12-11,15,3,25316.65,37.07,3.46,232.22,11.85,0
2016-12-12,31,3,49820.11,3.9,3.37,278.9,7.12,0
2016-12-13,1,1,60090.33,33.02,2.63,278.88,4.04,0
2016-12-14,3,2,54859.59,33.61,2.51,282.4,8.25,0
2016-12-15,16,3,28419.89,10.31,2.46,218.95,8.16,0
2016-12-16,23,15,68705.83,38.31,4.98,296.28,4.2,0
2016-12-17,11,6,74718.8,16.66,4.46,227.48,8.82,0
2016-12-18,12,13,48357.54,5.65,3.88,277.68,5.84,0
2016-12-19,10,1,84666.15,23.67,2.64,216.23,10.61,0
2016-12-20,32,19,37556.75,39.86,3.01,292.42,8.29,0
2016-12-21,16,1,30918.52,35.97,3.05,242.78,6.9,1
2016-12-22,8,2,34777.67,11.14,3.43,266.87,11.67,0
2016-12-23,38,15,53677.08,23.08,3.27,285.02,7.42,0
2016-12-24,12,14,23324.78,4.61,4.8,228.24,10.99,0
2016-12-25,24,19,45336.31,18.47,4.16,238.9,5.38,0
2016-12-26,28,11,94018.26,20.92,2.24,231.34,6.98,0
2016-12-27,8,15,27442.63,12.61,3.08,228.29,3.75,0
2016-12-28,28,6,41793.36,19.37,2.4,251.03,6.8,0
2016-12-29,36,9,34458.98,36.8,2.84,254.67,11.05,0
2016-12-30,26,5,45727.74,20.01,4.88,207.68,10.47,0
2016-12-31,8,2,44777.64,33.24,4.12,267.33,11.78,0
2017-01-01,28,6,39956.58,12.7,2.02,242.0,9.75,0
2017-01-02,28,18,47655.43,38.86,2.99,288.95,5.44,0
2017-01-03,37,19,59498.08,3.74,3.32,288.55,4.45,0
2017-01-04,41,9,70780.19,23.42,3.81,272.01,4.62,0
2017-01-05,36,6,45733.62,31.6,3.5,285.38,8.95,0
2017-01-06,27,14,50086.78,32.56,2.21,292.25,6.44,0
2017-01-07,17,13,56948.84,7.93,3.55,257.73,6.73,0
2017-01-08,9,11,31463.32,16.07,2.39,297.19,10.75,0
2017-01-09,33,12,47710.23,24.97,3.56,295.54,9.54,0
2017-01-10,20,19,42417.04,12.64,2.74,210.99,4.88,0
2017-01-11,13,19,64278.99,26.33,2.43,252.28,4.54,0
2017-01-12,28,19,76277.38,15.15,2.86,211.45,10.4,0
2017-01-13,48,13,38344.06,14.03,2.3,268.41,11.58,0
2017-01-14,29,14,69199.85,4.32,2.85,276.53,4.67,0
2017-01-15,13,18,28124.41,1.57,4.6,288.47,11.57,0
2017-01-16,46,12,53010.11,33.41,2.92,265.0,6.87,0
2017-01-17,35,4,53899.95,19.58,3.41,245.4,11.15,0
2017-01-18,6,10,27741.28,22.51,3.56,215.59,9.76,0
2017-01-19,18,17,37573.6,14.89,2.53,212.51,11.15,1
2017-01-20,5,4,36114.19,5.47,3.33,248.57,8.81,0
2017-01-21,47,12,30329.01,17.98,4.56,283.25,4.41,0
2017-01-22,25,13,10006.73,9.16,2.24,275.07,3.54,0
2017-01-23,2,4,46891.26,33.51,4.77,288.08,8.64,0
2017-01-24,10,10,48698.39,39.47,4.61,281.1,3.53,0
2017-01-25,30,3,48580.62,35.56,4.57,220.55,5.12,0
2017-01-26,45,15,61485.59,21.13,2.6,220.03,4.86,0
2017-01-27,5,2,20932.53,25.13,3.45,245.8,6.84,1
2017-01-28,33,17,44284.25,37.92,3.85,219.12,8.38,0
2017-01-29,1,6,88399.67,21.55,2.3,218.75,11.2,0
2017-01-30,18,8,63301.34,25.54,3.67,226.78,11.43,0
2017-01-31,32,3,63386.96,25.17,4.52,202.26,11.84,0
2017-02-01,47,18,34751.08,28.32,4.81,257.13,9.87,0
2017-02-02,49,1,47061.44,25.61,2.83,239.66,11.29,0
2017-02-03,11,16,15502.09,26.83,2.87,223.74,10.12,0
2017-02-04,21,7,58782.23,29.04,2.81,213.42,11.2,0
2017-02-05,26,3,71004.49,32.36,2.46,245.59,3.94,0
2017-02-06,25,4,28253.04,16.12,3.29,260.2,11.65,0
2017-02-07,22,9,32616.74,29.83,4.35,297.33,5.11,0
2017-02-08,27,5,49519.58,4.01,4.14,225.38,8.12,0
2017-02-09,49,19,52299.41,35.05,4.7,202.63,7.65,0
2017-02-10,13,15,41874.12,11.6,3.07,273.6,8.08,0
2017-02-11,33,8,37769.46,16.14,3.72,223.52,9.32,0
2017-02-12,34,6,37930.14,32.14,4.3,248.43,7.86,0
2017-02-13,41,18,49264.53,25.48,4.69,280.82,9.2,0
2017-02-14,35,19,58792.06,12.35,4.62,203.7,7.81,0
2017-02-15,1,15,49260.47,9.02,3.4,214.15,3.11,0
2017-02-16,21,7,47827.1,38.31,4.72,209.82,8.65,0
2017-02-17,48,10,23611.19,3.51,3.33,223.37,8.0,0
2017-02-18,6,6,63005.88,0.17,4.71,217.3,8.27,1
2017-02-19,28,14,49229.15,26.92,4.33,231.66,3.01,1
2017-02-20,17,17,43450.61,24.58,2.66,274.63,7.22,0
2017-02-21,5,9,53827.08,29.5,4.79,204.23,10.87,0
2017-02-22,31,19,37342.85,29.27,2.73,207.38,5.99,0
2017-02-23,5,5,43762.11,34.53,4.73,256.43,7.0,1
2017-02-24,38,7,51613.81,36.88,3.85,252.03,4.1,1
2017-02-25,3,19,39821.68,31.0,4.0,247.41,7.05,1
2017-02-26,23,7,25314.87,9.29,2.33,251.59,6.56,0
2017-02-27,37,2,22872.92,18.54,2.2,274.2,10.95,0
2017-02-28,37,16,56685.99,25.67,4.91,257.61,3.32,0
2017-03-01,10,13,49533.37,21.57,3.01,245.7,11.56,0
2017-03-02,10,8,49002.95,6.36,4.53,208.18,8.19,0
2017-03-03,19,6,32572.96,23.57,4.11,297.48,7.77,0
2017-03-04,17,6,49691.76,35.46,3.81,223.93,10.98,0
2017-03-05,21,9,43993.18,16.74,4.06,286.92,4.72,0
2017-03-06,14,4,40999.07,26.76,2.27,237.9,4.88,0
2017-03-07,9,11,48874.24,24.64,3.24,268.39,10.87,0
2017-03-08,46,5,54446.46,15.08,3.82,245.41,11.36,0
2017-03-09,1,17,76248.54,22.61,4.6,235.42,10.54,0
2017-03-10,45,7,58479.4,8.41,4.14,261.43,3.37,0
2017-03-11,13,15,62863.44,21.84,2.76,253.61,8.87,0
2017-03-12,4,15,66569.83,31.95,4.95,223.24,7.06,0
2017-03-13,1,14,38539.66,30.36,3.93,233.62,10.27,0
2017-03-14,49,13,45186.73,14.32,3.5,203.44,4.42,0
2017-03-15,40,11,36426.34,4.48,4.34,219.36,11.28,0
2017-03-16,32,13,39772.67,32.0,3.81,233.58,6.02,0
2017-03-17,34,9,43576.36,10.6,4.13,297.21,5.91,0
2017-03-18,28,10,39415.17,2.12,3.85,252.71,4.61,0
2017-03-19,31,4,53361.54,17.81,2.54,270.08,3.06,0
2017-03-20,8,17,56492.65,29.58,3.63,267.36,5.81,1
2017-03-21,39,14,30407.86,32.34,2.85,298.09,4.33,0
2017-03-22,26,18,45318.77,39.29,3.71,255.57,9.64,0
2017-03-23,34,11,45483.03,7.58,2.38,258.55,9.81,0
2017-03-24,3,16,27913.91,11.75,2.7,230.01,10.45,0
2017-03-25,12,1,38507.82,24.38,4.43,262.61,3.05,0
2017-03-26,1,7,63101.78,32.45,3.22,275.77,6.16,0
2017-03-27,44,10,62908.66,9.36,4.02,210.33,3.05,0
2017-03-28,5,9,25562.15,16.4,3.49,248.01,7.57,0
